sample_id,created_at,psa_grade,card_title,notes,front_image,back_image
sample_20260328_045114_530814_ebay,2026-03-28T04:51:15.319604,8.0,"Drake Maye /49 (RC, SP) Grade PSA 8 - 2024 Panini Photogenic Red Glitter Prizm",eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045114_530814_ebay_front.jpg,sample_20260328_045114_530814_ebay_back.jpg
sample_20260328_045115_319855_ebay,2026-03-28T04:51:16.199509,8.0,2024 Prizm Deca Ricky Pearsall Signatures RC Rookie Auto PSA 8 49ers,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045115_319855_ebay_front.jpg,sample_20260328_045115_319855_ebay_back.jpg
sample_20260328_045116_199811_ebay,2026-03-28T04:51:16.718277,8.0,2024 Prospect Edition KONNOR GRIFFIN Auto Mojo Prizm /25 SSP PSA 8 NM-MT BIN25,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045116_199811_ebay_front.jpg,sample_20260328_045116_199811_ebay_back.jpg
sample_20260328_045116_720130_ebay,2026-03-28T04:51:17.160315,8.0,2024 PANINI PRIZM SILVER PRIZM #252 MATAS BUZELIS PSA 8,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045116_720130_ebay_front.jpg,sample_20260328_045116_720130_ebay_back.jpg
sample_20260328_045117_160563_ebay,2026-03-28T04:51:17.611718,8.0,PSA 9 (POP 1) 2024 PRIZM BLACK SILVER CADE CUNNINGHAM #8. PISTONS,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045117_160563_ebay_front.jpg,sample_20260328_045117_160563_ebay_back.jpg
sample_20260328_045117_613462_ebay,2026-03-28T04:51:18.100138,8.0,2024 Panini Mosaic Bo Nix GREEN Prizm RC #271 NFL Debut PSA 8 Broncos Rookie!,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045117_613462_ebay_front.jpg,sample_20260328_045117_613462_ebay_back.jpg
sample_20260328_045118_100506_ebay,2026-03-28T04:51:18.385669,8.0,2024 Panini Prizm WNBA - Caitlin Clark #145 Silver Prizm (RC) PSA 8 (RC),eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045118_100506_ebay_front.jpg,sample_20260328_045118_100506_ebay_back.jpg
sample_20260328_045118_385930_ebay,2026-03-28T04:51:19.250484,8.0,2024-25 Panini Select Victor Wembanyama Concourse Neon Green Prizms /75 PSA 8,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045118_385930_ebay_front.jpg,sample_20260328_045118_385930_ebay_back.jpg
sample_20260328_045119_250868_ebay,2026-03-28T04:51:19.808581,8.0,2024 PANINI PRIZM WNBA GREEN PRIZM #127 CAMERON BRINK PSA 8,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045119_250868_ebay_front.jpg,sample_20260328_045119_250868_ebay_back.jpg
sample_20260328_045119_808838_ebay,2026-03-28T04:51:20.100911,8.0,2024-25 Select Kyrie Irving Courtside Gold Zebra Prizm #263 Mavs PSA 8,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045119_808838_ebay_front.jpg,sample_20260328_045119_808838_ebay_back.jpg
sample_20260328_045120_101371_ebay,2026-03-28T04:51:20.701456,8.0,2024 Prizm Sensational Signatures Red /99 Jalen Duren PSA 8 SP Auto Looks Better,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045120_101371_ebay_front.jpg,sample_20260328_045120_101371_ebay_back.jpg
sample_20260328_045120_701826_ebay,2026-03-28T04:51:21.313784,8.0,OBA FEMI 2024 Panini Prizm WWE Rookie Teal 14/49 PSA 8 #199,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045120_701826_ebay_front.jpg,sample_20260328_045120_701826_ebay_back.jpg
sample_20260328_045121_314065_ebay,2026-03-28T04:51:21.952822,8.0,2024 Prizm Xavier Worthy Orange Prizm RC /249 Chiefs PSA 8 Rookie WR,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045121_314065_ebay_front.jpg,sample_20260328_045121_314065_ebay_back.jpg
sample_20260328_045121_953998_ebay,2026-03-28T04:51:22.595595,8.0,2024 CADE CUNNINGHAM AUTO SILVER PRIZM PSA 9 PANINI PRIZM BLACK AUTO #8,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045121_953998_ebay_front.jpg,sample_20260328_045121_953998_ebay_back.jpg
sample_20260328_045122_597821_ebay,2026-03-28T04:51:23.112484,8.0,2024 Panini Prizm #111 Cj Stroud Silver Prizm PSA 8,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045122_597821_ebay_front.jpg,sample_20260328_045122_597821_ebay_back.jpg
sample_20260328_045123_112762_ebay,2026-03-28T04:51:23.732473,8.0,2024 Prizm Caleb Williams Emergent Blue Ice /99 PSA 8,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045123_112762_ebay_front.jpg,sample_20260328_045123_112762_ebay_back.jpg
sample_20260328_045123_733910_ebay,2026-03-28T04:51:24.179530,8.0,Jayson Tatum 2024 Prizm Deep Space #7 Silver Prizm PSA 8 Celtics,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045123_733910_ebay_front.jpg,sample_20260328_045123_733910_ebay_back.jpg
sample_20260328_045124_638350_ebay,2026-03-28T04:51:24.912998,7.0,2024 Panini Select Patrick Mahomes II #120 Tie Dye Prizm #/25 PSA 9 MINT,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045124_638350_ebay_front.jpg,sample_20260328_045124_638350_ebay_back.jpg
sample_20260328_045124_913322_ebay,2026-03-28T04:51:25.155179,7.0,2024 Panini Prizm - Prizmatic Bo Nix #11 (RC) PSA 7 NM Broncos,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045124_913322_ebay_front.jpg,sample_20260328_045124_913322_ebay_back.jpg
sample_20260328_045125_155523_ebay,2026-03-28T04:51:25.604501,7.0,2024 JJ McCarthy Panini Select Rookie Die-Cut Silver Prizm! PSA 7! Vikings QB!,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045125_155523_ebay_front.jpg,sample_20260328_045125_155523_ebay_back.jpg
sample_20260328_045125_605018_ebay,2026-03-28T04:51:25.933174,7.0,2024 PRIZM SILVER Stephon Castle Refractor 234 PSA 7 Rookie Spurs,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045125_605018_ebay_front.jpg,sample_20260328_045125_605018_ebay_back.jpg
sample_20260328_045125_933434_ebay,2026-03-28T04:51:26.417599,7.0,ANTHONY EDWARDS PSA 10 2024-25 PANINI PRIZM BLACK #7 KALEIDOSCOPIC SILVER 7524,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045125_933434_ebay_front.jpg,sample_20260328_045125_933434_ebay_back.jpg
sample_20260328_045126_417950_ebay,2026-03-28T04:51:26.968389,7.0,Jayson Tatum 2024 Prizm Deep Space #7 Silver Prizm PSA 8 Celtics,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045126_417950_ebay_front.jpg,sample_20260328_045126_417950_ebay_back.jpg
sample_20260328_045126_968682_ebay,2026-03-28T04:51:27.595174,7.0,2024 Mosaic Xavier Worthy #7 Elevate GREEN PRIZM PSA 10 Gem Mint RC Rookie G25,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045126_968682_ebay_front.jpg,sample_20260328_045126_968682_ebay_back.jpg
sample_20260328_045127_595806_ebay,2026-03-28T04:51:27.961226,7.0,2024 PANINI PRIZM PORTALS GREEN ICE #7 JJ MCCARTHY PSA 9,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045127_595806_ebay_front.jpg,sample_20260328_045127_595806_ebay_back.jpg
sample_20260328_045127_961688_ebay,2026-03-28T04:51:28.400499,7.0,2024 PANINI PRIZM WNBA GROOVY ORANGE PULSAR #7 CAMERON BRINK /75 PSA 10 SPARKS,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045127_961688_ebay_front.jpg,sample_20260328_045127_961688_ebay_back.jpg
sample_20260328_045128_400789_ebay,2026-03-28T04:51:29.076013,7.0,2024 PANINI PRIZM PORTALS GREEN PRIZM #7 JJ MCCARTHY PSA 9,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045128_400789_ebay_front.jpg,sample_20260328_045128_400789_ebay_back.jpg
sample_20260328_045129_076336_ebay,2026-03-28T04:51:29.433583,7.0,2024 Panini Donruss Optic 2014 Retro Series Brock Bowers #7 Ice Prizm /15 PSA 10,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045129_076336_ebay_front.jpg,sample_20260328_045129_076336_ebay_back.jpg
sample_20260328_045129_435330_ebay,2026-03-28T04:51:29.889701,7.0,2024 PRIZM JJ MCCARTHY PORTALS PURPLE POWER #7 RC 30/49 PSA 10 VIKINGS ,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045129_435330_ebay_front.jpg,sample_20260328_045129_435330_ebay_back.jpg
sample_20260328_045129_889961_ebay,2026-03-28T04:51:30.283888,7.0,2024 PANINI PRIZM BLACK BLUE PRIZM #7 STEPHEN CURRY /199 NIGHT NIGHT PSA 10,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045129_889961_ebay_front.jpg,sample_20260328_045129_889961_ebay_back.jpg
sample_20260328_045130_285544_ebay,2026-03-28T04:51:30.827132,7.0,2024-25 Panini Prizm Black Stephen Curry Stephen Curry #7 Hyper Prizm PSA 9 Mint,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045130_285544_ebay_front.jpg,sample_20260328_045130_285544_ebay_back.jpg
sample_20260328_045130_827448_ebay,2026-03-28T04:51:31.598986,7.0,2024 PANINI PRIZM BLACK BLUE SHIMMER FOTL #289 BEN WALLACE 7/35 PSA 9,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045130_827448_ebay_front.jpg,sample_20260328_045130_827448_ebay_back.jpg
sample_20260328_045131_600319_ebay,2026-03-28T04:51:32.003548,7.0,2024 PANINI PRIZM RED FAST BREAK #278 PETE MARAVICH 7/100 PSA 9,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045131_600319_ebay_front.jpg,sample_20260328_045131_600319_ebay_back.jpg
sample_20260328_045132_003799_ebay,2026-03-28T04:51:32.325821,7.0,2024-25 Prizm Black Kaleidoscopic #7 Anthony Edwards Blue Ice /125 PSA 10 GEM,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045132_003799_ebay_front.jpg,sample_20260328_045132_003799_ebay_back.jpg
sample_20260328_045132_327506_ebay,2026-03-28T04:51:32.797466,7.0,2024 Panini Select - Concourse Brayden Taylor #7 Gold Flash Prizm /10 (RC) PSA 9,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045132_327506_ebay_front.jpg,sample_20260328_045132_327506_ebay_back.jpg
sample_20260328_045132_797798_ebay,2026-03-28T04:51:33.098223,7.0,2024 Select Stephen Curry Gold Prizm #7 Concourse PSA 10,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045132_797798_ebay_front.jpg,sample_20260328_045132_797798_ebay_back.jpg
sample_20260328_045133_100158_ebay,2026-03-28T04:51:33.578044,7.0,2024-25 Miguel Almiron Panini Prizm Blue Shimmer Newcastle United Card /8 PSA 10,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045133_100158_ebay_front.jpg,sample_20260328_045133_100158_ebay_back.jpg
sample_20260328_045133_578624_ebay,2026-03-28T04:51:34.101204,7.0,Marvin Harrison Jr. 2024 Panini Prizm Deca #7 Rookie Red /199 PSA 8,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045133_578624_ebay_front.jpg,sample_20260328_045133_578624_ebay_back.jpg
sample_20260328_045134_101497_ebay,2026-03-28T04:51:34.759068,7.0,2024 PANINI SELECT RED CRACKED ICE PRIZM #7 STEPHEN CURRY POP 5 PSA 10,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045134_101497_ebay_front.jpg,sample_20260328_045134_101497_ebay_back.jpg
sample_20260328_045134_759449_ebay,2026-03-28T04:51:35.192230,7.0,2024 PSA 8 NM-MT LeBron James #7 Neon Icons Green Prizm Panini Select NBA,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045134_759449_ebay_front.jpg,sample_20260328_045134_759449_ebay_back.jpg
sample_20260328_045135_192493_ebay,2026-03-28T04:51:35.599795,7.0,LUKA DONCIC 2024-2025 Panini Prizm Black MANGA PSA 10 SSP Case Hit #7 Lakers MVP,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045135_192493_ebay_front.jpg,sample_20260328_045135_192493_ebay_back.jpg
sample_20260328_045135_601884_ebay,2026-03-28T04:51:36.175043,7.0,2024 PANINI PRIZM BLACK GREEN SHIMMER FOTL #254 SHAQUILLE O'NEAL 3/7 PSA 10,eBay auto-import. Query: 2024 Prizm PSA,sample_20260328_045135_601884_ebay_front.jpg,sample_20260328_045135_601884_ebay_back.jpg
sample_20260328_045350_139751_ebay,2026-03-28T04:53:50.541512,10.0,PSA 10 - 2025 Panini Prizm Baseball REGGIE JACKSON Blue Shimmer FOTL /15 #202,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045350_139751_ebay_front.jpg,sample_20260328_045350_139751_ebay_back.jpg
sample_20260328_045350_542329_ebay,2026-03-28T04:53:51.021896,10.0,2020 Panini Mosaic Camo Pink Prizm #202 Chase Young RC Rookie PSA 10 GEM MINT,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045350_542329_ebay_front.jpg,sample_20260328_045350_542329_ebay_back.jpg
sample_20260328_045351_023947_ebay,2026-03-28T04:53:51.326558,10.0,2018 PANINI PRIZM SAQUON BARKLEY NEON GREEN RC #202 EAGLES  PSA 10 GEM MINT,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045351_023947_ebay_front.jpg,sample_20260328_045351_023947_ebay_back.jpg
sample_20260328_045351_326844_ebay,2026-03-28T04:53:51.652380,10.0,PSA 10 - 2021 Panini Mosaic SIXTO SANCHEZ RC Orange Fluorescent Prizm 15/25 #202,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045351_326844_ebay_front.jpg,sample_20260328_045351_326844_ebay_back.jpg
sample_20260328_045351_652637_ebay,2026-03-28T04:53:51.900024,10.0,Hyun-Jin Ryu 2013 Panini Prizm #202 - PSA 10 GEM MT - DODGERS/BLUE JAYS,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045351_652637_ebay_front.jpg,sample_20260328_045351_652637_ebay_back.jpg
sample_20260328_045351_900289_ebay,2026-03-28T04:53:52.196580,10.0,2020 Panini Mosaic Camo Pink Prizm #202 Chase Young RC Rookie PSA 10 GEM MINT,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045351_900289_ebay_front.jpg,sample_20260328_045351_900289_ebay_back.jpg
sample_20260328_045352_196940_ebay,2026-03-28T04:53:52.465830,10.0,2020 Panini Green Mosaic Prizm #202 Chase Young RC Rookie PSA 10 GEM MINT,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045352_196940_ebay_front.jpg,sample_20260328_045352_196940_ebay_back.jpg
sample_20260328_045352_466127_ebay,2026-03-28T04:53:52.713681,10.0,Eloy Jimenez 2019 Topps Chrome Prizm Refractor Rookie Card RC PSA 10 GEM Chicago,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045352_466127_ebay_front.jpg,sample_20260328_045352_466127_ebay_back.jpg
sample_20260328_045353_182050_ebay,2026-03-28T04:53:53.499262,9.0,2020 Prizm Jonathan Villar Black Finite 1/1 #202 PSA 9,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045353_182050_ebay_front.jpg,sample_20260328_045353_182050_ebay_back.jpg
sample_20260328_045353_501427_ebay,2026-03-28T04:53:53.765613,9.0,Eloy Jimenez Prism Refractor 2019 Topps Chrome Rookie Card #202 PSA 9 MINT Prizm,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045353_501427_ebay_front.jpg,sample_20260328_045353_501427_ebay_back.jpg
sample_20260328_045353_767714_ebay,2026-03-28T04:53:54.071539,9.0,2019 Topps Chrome Prizm Refractor Eloy Jimenez RC PSA 9 Mint Rookie #202 RC ⚾️,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045353_767714_ebay_front.jpg,sample_20260328_045353_767714_ebay_back.jpg
sample_20260328_045354_074008_ebay,2026-03-28T04:53:54.334901,9.0,Trevor Rogers 2022 Panini Prizm 1/1 Black Finite PSA 9 #202 One Of One,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045354_074008_ebay_front.jpg,sample_20260328_045354_074008_ebay_back.jpg
sample_20260328_045354_335136_ebay,2026-03-28T04:53:55.022805,9.0,2019 Topps Chrome Eloy Jimenez Prizm Refractor Rookie RC #202 PSA 9 Sox,eBay auto-import. Query: 202 Prizm baseball PSA,sample_20260328_045354_335136_ebay_front.jpg,sample_20260328_045354_335136_ebay_back.jpg
sample_20260328_045540_704902_ebay,2026-03-28T04:55:41.039438,10.0,2024 Panini Prospect Edition - Jacob Misiorowski Red Prizm Auto /199 PSA 10 RC,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045540_704902_ebay_front.jpg,sample_20260328_045540_704902_ebay_back.jpg
sample_20260328_045541_039701_ebay,2026-03-28T04:55:41.178804,10.0,2024 Prospect Edition JACOB MISIOROWSKI Auto Mojo Prizm /25 PSA 10 GEM MT BIN25,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045541_039701_ebay_front.jpg,sample_20260328_045541_039701_ebay_back.jpg
sample_20260328_045541_179153_ebay,2026-03-28T04:55:41.403086,10.0,PSA 10 - 2024 Panini Prizm Chase DeLauter Blue Shimmer Prospect /15 Cleveland,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045541_179153_ebay_front.jpg,sample_20260328_045541_179153_ebay_back.jpg
sample_20260328_045541_403348_ebay,2026-03-28T04:55:41.714145,10.0,2024 PANINI SELECT PREMIER LEVEL 37 AARON JUDGE ORANGE PRIZM /49 PSA 10 GEM,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045541_403348_ebay_front.jpg,sample_20260328_045541_403348_ebay_back.jpg
sample_20260328_045541_716470_ebay,2026-03-28T04:55:41.999669,10.0,2024 Panini Prizm Paul Skenes #PS-PS Pulsar Prizm/199 Auto PSA 10,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045541_716470_ebay_front.jpg,sample_20260328_045541_716470_ebay_back.jpg
sample_20260328_045541_999919_ebay,2026-03-28T04:55:42.333598,10.0,2024 Panini Select Dylan Crews #6 Tie-Dye Prizm /25 Rookie PSA 10 POP 4,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045541_999919_ebay_front.jpg,sample_20260328_045541_999919_ebay_back.jpg
sample_20260328_045542_333882_ebay,2026-03-28T04:55:42.609487,10.0,2024 Panini Prizm RONNY MAURICIO White Sparkle Prizm RC #209 PSA 10 SSP Pop 1,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045542_333882_ebay_front.jpg,sample_20260328_045542_333882_ebay_back.jpg
sample_20260328_045542_610163_ebay,2026-03-28T04:55:43.186763,10.0,2024 Panini Prizm #126 Roberto Clemente Gold Prizm /10 PSA 10 Gem Mint,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045542_610163_ebay_front.jpg,sample_20260328_045542_610163_ebay_back.jpg
sample_20260328_045543_187329_ebay,2026-03-28T04:55:43.716278,10.0,2024 Panini Prizm🔥Pete Crow-Armstrong Fireworks-Silver PSA 💎 10..👀 POP 1...,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045543_187329_ebay_front.jpg,sample_20260328_045543_187329_ebay_back.jpg
sample_20260328_045543_717293_ebay,2026-03-28T04:55:43.936605,10.0,2024 Panini Select Juan Marichal #52 Concourse Neon Green Prizm PSA 10 Giants,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045543_717293_ebay_front.jpg,sample_20260328_045543_717293_ebay_back.jpg
sample_20260328_045543_936904_ebay,2026-03-28T04:55:44.188731,10.0,2024 PANINI SELECT SIGNATURES TIE-DYE PRIZM #SIGBWJ BOBBY WITT JR. 9/25 PSA 10,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045543_936904_ebay_front.jpg,sample_20260328_045543_936904_ebay_back.jpg
sample_20260328_045544_188984_ebay,2026-03-28T04:55:44.395687,10.0,Aaron Judge 2024 Prizm Basketball Premium Box Set Psa 10 #169 Of 199,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045544_188984_ebay_front.jpg,sample_20260328_045544_188984_ebay_back.jpg
sample_20260328_045544_396257_ebay,2026-03-28T04:55:44.687352,10.0,2024 Panini Prizm - Kyle Teel #178 White Sparkle Prizm (RC) PSA 10 POP 1,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045544_396257_ebay_front.jpg,sample_20260328_045544_396257_ebay_back.jpg
sample_20260328_045544_687627_ebay,2026-03-28T04:55:44.925906,10.0,2024 Prizm - Cade Horton Prospect Autograph Blue Prizm /49 PSA 10 (Rc),eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045544_687627_ebay_front.jpg,sample_20260328_045544_687627_ebay_back.jpg
sample_20260328_045544_928337_ebay,2026-03-28T04:55:45.210130,10.0,2024 PANINI SELECT SIGNATURES RED PRIZM #SIGDC DYLAN CREWS 38/99 PSA 10,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045544_928337_ebay_front.jpg,sample_20260328_045544_928337_ebay_back.jpg
sample_20260328_045545_210384_ebay,2026-03-28T04:55:45.484825,10.0,2024 PANINI PRIZM SENSATIONAL SIGNATURES GOLD PRIZM #SSZG ZACK GELOF 8/10 PSA 10,eBay auto-import. Query: 2024 Prizm baseball PSA,sample_20260328_045545_210384_ebay_front.jpg,sample_20260328_045545_210384_ebay_back.jpg
